"transaction_counts_id","book_id","times_out","is_indeterminate"
"7178","11024","0","0"
"7179","11056","0","0"
"7180","11104","0","0"
"7181","11120","0","0"
"7182","11152","0","0"
"7183","11168","0","0"
"7184","11184","0","0"
"7185","11200","0","0"
"7186","11216","0","0"
"7187","11232","0","0"
"7188","11280","0","0"
"7189","11296","0","0"
"7190","11328","0","0"
"7191","11360","0","0"
"7192","11376","0","0"
"7193","11408","0","0"
"7194","11456","0","0"
"7195","11472","0","0"
"7196","11488","0","0"
"7197","11504","0","0"
"7198","11520","0","0"
"7199","11536","0","0"
"7200","11568","0","0"
"7201","11584","0","0"
"7202","11616","0","0"
"7203","11632","0","0"
"7204","11648","0","0"
"7205","2297","0","0"
"7206","7492","0","0"
"7207","2313","0","0"
"7208","7509","0","0"
"7209","2329","0","0"
"7210","2345","0","0"
"7211","2377","0","0"
"7212","2393","0","0"
"7213","7605","0","0"
"7214","2425","0","0"
"7215","2441","0","0"
"7216","2457","0","0"
"7217","2489","0","0"
"7218","7685","0","0"
"7219","7701","0","0"
"7220","7717","0","0"
"7221","2537","0","0"
"7222","7749","0","0"
"7223","7765","0","0"
"7224","2585","0","0"
"7225","7781","0","0"
"7226","2601","0","0"
"7227","2617","0","0"
"7228","2633","0","0"
"7229","7829","0","0"
"7230","2681","0","0"
"7231","7879","0","0"
"7232","2697","0","0"
"7233","2713","0","0"
"7234","2729","0","0"
"7235","7929","0","0"
"7236","2745","0","0"
"7237","7961","0","0"
"7238","2780","0","0"
"7239","2796","0","0"
"7240","2812","0","0"
"7241","2897","0","0"
"7242","2929","0","0"
"7243","2977","0","0"
"7244","2993","0","0"
"7245","4075","0","0"
"7246","4091","0","0"
"7247","4107","0","0"
"7248","3041","0","0"
"7249","3073","0","0"
"7250","4187","0","0"
"7251","3129","0","0"
"7252","4219","0","0"
"7253","3195","0","0"
"7254","3212","0","0"
"7255","4283","0","0"
"7256","3229","0","0"
"7257","4299","0","0"
"7258","3245","0","0"
"7259","4315","0","0"
"7260","3261","0","0"
"7261","3277","0","0"
"7262","4379","0","0"
"7263","3325","0","0"
"7264","4395","0","0"
"7265","4411","0","0"
"7266","4443","0","0"
"7267","3389","0","0"
"7268","3421","0","0"
"7269","4491","0","0"
"7270","4507","0","0"
"7271","3485","0","0"
"7272","4571","0","0"
"7273","3517","0","0"
"7274","4603","0","0"
"7275","3549","0","0"
"7276","4619","0","0"
"7277","3581","0","0"
"7278","4667","0","0"
"7279","3613","0","0"
"7280","4683","0","0"
"7281","3645","0","0"
"7282","4779","0","0"
"7283","4795","0","0"
"7284","4811","0","0"
"7285","3757","0","0"
"7286","4843","0","0"
"7287","3789","0","0"
"7288","4891","0","0"
"7289","3837","0","0"
"7290","4907","0","0"
"7291","3853","0","0"
"7292","4923","0","0"
"7293","3869","0","0"
"7294","4971","0","0"
"7295","4987","0","0"
"7296","5019","0","0"
"7297","3965","0","0"
"7298","3981","0","0"
"7299","5067","0","0"
"7300","5099","0","0"
"7301","22","0","1"
"7302","38","0","0"
"7303","5291","0","0"
"7304","5307","0","0"
"7305","5323","0","0"
"7306","5355","0","0"
"7307","151","0","0"
"7308","5467","0","0"
"7309","5483","0","0"
"7310","5515","0","0"
"7311","347","0","0"
"7312","5596","0","0"
"7313","363","0","0"
"7314","443","0","0"
"7315","5724","0","0"
"7316","523","0","0"
"7317","540","0","0"
"7318","556","0","0"
"7319","572","0","0"
"7320","5820","0","1"
"7321","604","0","0"
"7322","5868","0","0"
"7323","652","0","0"
"7324","5916","0","0"
"7325","5932","0","0"
"7326","6012","0","0"
"7327","780","0","0"
"7328","6028","0","0"
"7329","828","0","0"
"7330","860","0","1"
"7331","6108","0","0"
"7332","6124","0","0"
"7333","6156","0","0"
"7334","924","0","0"
"7335","6188","0","0"
"7336","979","0","0"
"7337","6220","0","0"
"7338","6236","0","0"
"7339","6252","0","0"
"7340","1035","0","0"
"7341","1078","0","0"
"7342","6349","0","0"
"7343","6365","0","0"
"7344","1166","0","0"
"7345","1198","0","0"
"7346","6413","0","0"
"7347","1217","0","0"
"7348","1235","0","0"
"7349","6445","0","0"
"7350","1252","0","0"
"7351","6461","0","0"
"7352","1268","0","0"
"7353","6477","0","0"
"7354","6525","0","0"
"7355","1342","0","0"
"7356","6557","0","0"
"7357","1392","0","0"
"7358","6606","0","0"
"7359","6622","0","0"
"7360","6638","0","0"
"7361","1456","0","0"
"7362","6655","0","0"
"7363","6671","0","0"
"7364","1488","0","0"
"7365","1504","0","0"
"7366","1553","0","0"
"7367","6752","0","0"
"7368","1571","0","0"
"7369","6784","0","0"
"7370","1603","0","0"
"7371","1636","0","0"
"7372","1668","0","0"
"7373","6864","0","0"
"7374","6881","0","0"
"7375","1700","0","0"
"7376","6897","0","0"
"7377","6913","0","0"
"7378","6929","0","0"
"7379","6994","0","0"
"7380","7011","0","0"
"7381","1828","0","0"
"7382","7027","0","0"
"7383","7043","0","0"
"7384","1860","0","0"
"7385","1876","0","0"
"7386","7091","0","0"
"7387","1908","0","0"
"7388","7107","0","0"
"7389","7124","0","0"
"7390","1956","0","0"
"7391","7172","0","0"
"7392","1988","0","0"
"7393","2004","0","0"
"7394","2020","0","0"
"7395","7220","0","0"
"7396","7236","0","0"
"7397","7252","0","0"
"7398","7284","0","0"
"7399","7300","0","0"
"7400","7316","0","0"
"7401","2134","0","0"
"7402","2151","0","0"
"7403","7380","0","0"
"7404","2217","0","0"
"7405","7412","0","0"
"7406","2233","0","0"
"7407","7444","0","1"
"7408","2265","0","0"
"7409","2281","0","0"
"7410","8040","0","0"
"7411","8104","0","0"
"7412","8136","0","0"
"7413","8168","0","0"
"7414","8200","0","0"
"7415","8248","0","0"
"7416","8329","0","0"
"7417","8394","0","0"
"7418","8411","0","0"
"7419","8427","0","0"
"7420","8475","0","0"
"7421","8491","0","0"
"7422","8507","0","0"
"7423","8539","0","1"
"7424","8555","0","0"
"7425","8571","0","0"
"7426","8669","0","0"
"7427","8749","0","0"
"7428","8765","0","0"
"7429","8781","0","0"
"7430","8797","0","0"
"7431","8845","0","0"
"7432","8861","0","0"
"7433","8925","0","0"
"7434","8941","0","0"
"7435","8973","0","0"
"7436","9006","0","0"
"7437","9022","0","0"
"7438","9054","0","0"
"7439","9070","0","0"
"7440","9086","0","0"
"7441","9102","0","0"
"7442","9118","0","0"
"7443","9134","0","0"
"7444","9150","0","0"
"7445","9182","0","0"
"7446","9198","0","1"
"7447","9214","0","0"
"7448","9247","0","0"
"7449","9295","0","0"
"7450","9327","0","0"
"7451","9375","0","0"
"7452","9391","0","0"
"7453","9407","0","0"
"7454","9455","0","0"
"7455","9503","0","0"
"7456","9535","0","0"
"7457","9551","0","0"
"7458","9567","0","0"
"7459","9631","0","0"
"7460","9647","0","0"
"7461","9663","0","0"
"7462","9679","0","0"
"7463","9695","0","0"
"7464","9711","0","1"
"7465","9727","0","1"
"7466","9743","0","1"
"7467","9759","0","0"
"7468","9775","0","0"
"7469","9791","0","0"
"7470","9807","0","0"
"7471","9839","0","0"
"7472","9919","0","0"
"7473","9935","0","0"
"7474","9983","0","0"
"7475","9999","0","0"
"7476","10015","0","0"
"7477","10047","0","0"
"7478","10063","0","0"
"7479","10079","0","0"
"7480","10096","0","0"
"7481","10176","0","0"
"7482","10192","0","0"
"7483","10240","0","0"
"7484","10288","0","0"
"7485","10336","0","0"
"7486","10352","0","0"
"7487","10368","0","0"
"7488","10384","0","0"
"7489","10400","0","0"
"7490","10432","0","0"
"7491","10448","0","0"
"7492","10480","0","0"
"7493","10496","0","0"
"7494","10528","0","0"
"7495","10576","0","0"
"7496","10592","0","0"
"7497","10640","0","0"
"7498","10688","0","0"
"7499","10704","0","0"
"7500","10721","0","0"
"7501","10785","0","0"
"7502","10801","0","0"
"7503","10833","0","0"
"7504","10897","0","1"
"7505","10913","0","0"
"7506","10929","0","0"
"7507","10945","0","0"
"7508","10961","0","0"
"7509","11025","0","0"
"7510","11057","0","0"
"7511","11073","0","0"
"7512","11121","0","0"
"7513","11153","0","0"
"7514","11185","0","0"
"7515","11201","0","0"
"7516","11217","0","0"
"7517","11233","0","0"
"7518","11249","0","0"
"7519","11281","0","0"
"7520","11297","0","0"
"7521","11313","0","0"
"7522","11329","0","0"
"7523","11345","0","0"
"7524","11361","0","1"
"7525","11377","0","0"
"7526","11425","0","0"
"7527","11457","0","0"
"7528","11473","0","0"
"7529","11489","0","0"
"7530","11505","0","0"
"7531","11521","0","0"
"7532","11537","0","0"
"7533","11553","0","0"
"7534","11569","0","0"
"7535","11585","0","0"
"7536","11617","0","0"
"7537","11633","0","0"
"7538","11649","0","0"
"7539","2298","0","0"
"7540","7493","0","0"
"7541","2314","0","0"
"7542","7510","0","0"
"7543","2346","0","0"
"7544","7542","0","0"
"7545","7558","0","0"
"7546","7574","0","0"
"7547","2394","0","0"
"7548","2426","0","0"
"7549","7622","0","0"
"7550","7638","0","0"
"7551","2458","0","0"
"7552","2490","0","0"
"7553","2506","0","0"
"7554","2522","0","0"
"7555","2538","0","0"
"7556","2554","0","0"
"7557","2570","0","0"
"7558","7766","0","0"
"7559","2586","0","0"
"7560","7782","0","0"
"7561","2602","0","0"
"7562","7798","0","0"
"7563","2618","0","0"
"7564","2634","0","0"
"7565","2650","0","0"
"7566","7846","0","0"
"7567","2714","0","0"
"7568","2730","0","0"
"7569","7930","0","0"
"7570","2746","0","0"
"7571","7946","0","1"
"7572","7962","0","1"
"7573","7994","0","0"
"7574","2813","0","0"
"7575","2962","0","0"
"7576","4060","0","0"
"7577","2994","0","0"
"7578","4076","0","0"
"7579","3010","0","0"
"7580","4092","0","0"
"7581","3026","0","0"
"7582","4108","0","0"
"7583","3042","0","0"
"7584","4124","0","0"
"7585","3058","0","0"
"7586","3095","0","0"
"7587","4172","0","0"
"7588","3111","0","0"
"7589","4188","0","0"
"7590","3162","0","0"
"7591","3196","0","0"
"7592","4268","0","0"
"7593","4284","0","0"
"7594","4300","0","0"
"7595","3246","0","0"
"7596","3262","0","0"
"7597","3278","0","0"
"7598","4412","0","0"
"7599","3374","0","0"
"7600","3390","0","0"
"7601","3406","0","0"
"7602","4476","0","0"
"7603","3438","0","0"
"7604","4524","0","0"
"7605","3470","0","0"
"7606","3486","0","0"
"7607","3502","0","0"
"7608","4572","0","0"
"7609","3518","0","0"
"7610","4588","0","0"
"7611","4636","0","0"
"7612","3582","0","0"
"7613","4668","0","0"
"7614","4684","0","0"
"7615","3630","0","0"
"7616","3646","0","0"
"7617","4716","0","0"
"7618","4732","0","0"
"7619","4780","0","0"
"7620","3726","0","0"
"7621","4796","0","0"
"7622","3742","0","0"
"7623","3758","0","0"
"7624","4828","0","0"
"7625","3774","0","0"
"7626","4860","0","0"
"7627","3806","0","0"
"7628","3822","0","0"
"7629","4908","0","0"
"7630","3870","0","0"
"7631","4940","0","0"
"7632","3886","0","0"
"7633","3918","0","0"
"7634","4988","0","0"
"7635","5004","0","0"
"7636","5036","0","0"
"7637","3982","0","0"
"7638","3998","0","0"
"7639","5068","0","0"
"7640","5084","0","0"
"7641","5100","0","0"
"7642","4046","0","0"
"7643","5196","0","0"
"7644","5260","0","0"
"7645","5308","0","0"
"7646","5324","0","0"
"7647","5340","0","0"
"7648","5372","0","0"
"7649","152","0","0"
"7650","168","0","0"
"7651","5436","0","0"
"7652","5468","0","0"
"7653","268","0","0"
"7654","428","0","0"
"7655","5677","0","0"
"7656","460","0","0"
"7657","492","0","0"
"7658","524","0","0"
"7659","541","0","0"
"7660","5789","0","0"
"7661","557","0","0"
"7662","573","0","0"
"7663","5821","0","0"
"7664","589","0","0"
"7665","5837","0","0"
"7666","605","0","0"
"7667","621","0","0"
"7668","637","0","0"
"7669","5901","0","0"
"7670","669","0","0"
"7671","701","0","0"
"7672","5949","0","0"
"7673","5965","0","0"
"7674","749","0","0"
"7675","5997","0","0"
"7676","6013","0","0"
"7677","813","0","0"
"7678","6061","0","0"
"7679","6093","0","0"
"7680","861","0","0"
"7681","6125","0","0"
"7682","6141","0","0"
"7683","909","0","0"
"7684","925","0","0"
"7685","6173","0","0"
"7686","941","0","0"
"7687","6189","0","0"
"7688","6221","0","0"
"7689","6237","0","0"
"7690","1017","0","0"
"7691","6253","0","0"
"7692","1037","0","0"
"7693","1079","0","0"
"7694","1099","0","0"
"7695","6334","0","0"
"7696","6350","0","0"
"7697","6366","0","0"
"7698","1167","0","0"
"7699","1183","0","0"
"7700","6414","0","0"
"7701","1218","0","0"
"7702","6430","0","0"
"7703","1236","0","0"
"7704","6446","0","0"
"7705","1253","0","0"
"7706","1270","0","0"
"7707","6478","0","0"
"7708","6494","0","0"
"7709","1311","0","0"
"7710","1327","0","0"
"7711","1343","0","0"
"7712","1360","0","0"
"7713","1393","0","0"
"7714","6590","0","0"
"7715","1409","0","0"
"7716","6607","0","0"
"7717","1425","0","0"
"7718","6656","0","0"
"7719","1473","0","0"
"7720","6673","0","0"
"7721","1489","0","0"
"7722","6721","0","0"
"7723","6737","0","0"
"7724","1554","0","0"
"7725","6753","0","0"
"7726","6769","0","0"
"7727","1588","0","0"
"7728","6785","0","0"
"7729","1604","0","0"
"7730","1621","0","0"
"7731","6817","0","0"
"7732","1637","0","0"
"7733","6849","0","0"
"7734","1685","0","0"
"7735","6882","0","0"
"7736","1701","0","0"
"7737","6898","0","0"
"7738","6914","0","0"
"7739","6930","0","0"
"7740","1765","0","0"
"7741","6995","0","0"
"7742","1813","0","0"
"7743","7012","0","1"
"7744","7028","0","0"
"7745","1845","0","0"
"7746","7044","0","0"
"7747","1861","0","0"
"7748","1877","0","0"
"7749","7076","0","0"
"7750","7092","0","0"
"7751","7125","0","0"
"7752","1957","0","0"
"7753","1989","0","0"
"7754","7205","0","0"
"7755","2021","0","0"
"7756","7237","0","0"
"7757","7269","0","0"
"7758","2135","0","0"
"7759","7349","0","0"
"7760","7365","0","0"
"7761","7397","0","0"
"7762","2218","0","0"
"7763","7413","0","0"
"7764","2234","0","0"
"7765","7429","0","0"
"7766","7445","0","0"
"7767","2266","0","0"
"7768","2282","0","0"
"7769","7477","0","0"
"7770","8041","0","0"
"7771","8073","0","0"
"7772","8105","0","0"
"7773","8137","0","0"
"7774","8169","0","0"
"7775","8249","0","0"
"7776","8266","0","0"
"7777","8314","0","0"
"7778","8395","0","0"
"7779","8412","0","0"
"7780","8428","0","0"
"7781","8524","0","1"
"7782","8540","0","0"
"7783","8556","0","0"
"7784","8605","0","0"
"7785","8621","0","0"
"7786","8638","0","0"
"7787","8686","0","1"
"7788","8750","0","0"
"7789","8766","0","0"
"7790","8782","0","0"
"7791","8798","0","0"
"7792","8814","0","0"
"7793","8862","0","0"
"7794","8910","0","0"
"7795","8926","0","0"
"7796","8942","0","0"
"7797","8958","0","1"
"7798","9055","0","0"
"7799","9071","0","0"
"7800","9087","0","0"
"7801","9103","0","0"
"7802","9119","0","0"
"7803","9151","0","0"
"7804","9167","0","0"
"7805","9183","0","0"
"7806","9199","0","1"
"7807","9215","0","0"
"7808","9231","0","0"
"7809","9264","0","0"
"7810","9328","0","0"
"7811","9360","0","1"
"7812","9392","0","0"
"7813","9408","0","0"
"7814","9456","0","0"
"7815","9472","0","0"
"7816","9504","0","0"
"7817","9536","0","0"
"7818","9552","0","0"
"7819","9568","0","0"
"7820","9632","0","0"
"7821","9648","0","0"
"7822","9664","0","0"
"7823","9680","0","0"
"7824","9696","0","0"
"7825","9744","0","1"
"7826","9760","0","0"
"7827","9776","0","0"
"7828","9808","0","0"
"7829","9840","0","0"
"7830","9888","0","0"
"7831","9904","0","0"
"7832","9920","0","0"
"7833","9936","0","0"
"7834","10048","0","0"
"7835","10080","0","0"
"7836","10097","0","0"
"7837","10113","0","0"
"7838","10177","0","0"
"7839","10193","0","0"
"7840","10209","0","0"
"7841","10241","0","0"
"7842","10273","0","0"
"7843","10305","0","0"
"7844","10337","0","0"
"7845","10353","0","0"
"7846","10369","0","0"
"7847","10385","0","0"
"7848","10401","0","0"
"7849","10449","0","0"
"7850","10465","0","0"
"7851","10481","0","0"
"7852","10497","0","0"
"7853","10513","0","0"
"7854","10529","0","0"
"7855","10545","0","0"
"7856","10561","0","0"
"7857","10593","0","0"
"7858","10625","0","0"
"7859","10657","0","0"
"7860","10673","0","0"
"7861","10689","0","0"
"7862","10705","0","0"
"7863","10722","0","0"
"7864","10738","0","0"
"7865","10770","0","0"
"7866","10786","0","0"
"7867","10802","0","0"
"7868","10898","0","0"
"7869","10914","0","0"
"7870","10930","0","0"
"7871","10946","0","0"
"7872","10962","0","0"
"7873","10994","0","0"
"7874","11010","0","0"
"7875","11026","0","0"
"7876","11058","0","0"
"7877","11090","0","0"
"7878","11106","0","1"
"7879","11170","0","0"
"7880","11186","0","0"
"7881","11202","0","0"
"7882","11218","0","0"
"7883","11234","0","0"
"7884","11298","0","0"
"7885","11330","0","0"
"7886","11346","0","0"
"7887","11378","0","0"
"7888","11410","0","0"
"7889","11426","0","0"
"7890","11458","0","0"
"7891","11474","0","0"
"7892","11490","0","0"
"7893","11506","0","0"
"7894","11522","0","0"
"7895","11538","0","0"
"7896","11554","0","0"
"7897","11586","0","0"
"7898","11602","0","0"
"7899","11618","0","0"
"7900","11634","0","0"
"7901","11650","0","0"
"7902","11666","0","0"
"7903","2299","0","0"
"7904","2315","0","0"
"7905","2331","0","0"
"7906","7527","0","0"
"7907","2347","0","0"
"7908","7543","0","0"
"7909","2363","0","0"
"7910","2379","0","0"
"7911","2395","0","0"
"7912","7591","0","0"
"7913","2411","0","0"
"7914","7623","0","0"
"7915","2459","0","0"
"7916","2507","0","0"
"7917","7703","0","0"
"7918","2523","0","0"
"7919","2555","0","0"
"7920","7751","0","0"
"7921","2571","0","0"
"7922","7767","0","0"
"7923","7783","0","0"
"7924","2715","0","0"
"7925","2731","0","0"
"7926","2747","0","0"
"7927","2763","0","0"
"7928","7963","0","0"
"7929","2798","0","0"
"7930","2947","0","0"
"7931","2963","0","0"
"7932","4061","0","0"
"7933","2995","0","0"
"7934","4077","0","0"
"7935","4093","0","0"
"7936","3027","0","0"
"7937","4109","0","0"
"7938","4125","0","1"
"7939","3059","0","0"
"7940","3075","0","0"
"7941","3096","0","0"
"7942","4173","0","0"
"7943","3113","0","0"
"7944","3131","0","0"
"7945","3147","0","0"
"7946","4237","0","0"
"7947","4253","0","0"
"7948","3197","0","0"
"7949","4285","0","0"
"7950","3247","0","0"
"7951","3263","0","0"
"7952","3279","0","0"
"7953","3295","0","0"
